hotel_name,author_name,language,review_text,processed_review,processed_final_review,hotel_overall_rating,review_rating
Lacivert Otel Akyaka,Ervin Biçer,tr,lacivert hotelde caner abi zülay teyze aile sıcaklığında hissettirdi tertemiz sakin otel merkezde yer alması sebebi yere kısa sürede ulaştık yaz akyakada kalacağımız yer belli,lacivert hotel caner abi zülay aunt made feel like family warmth immaculate calm hotel located center reached place short time reached place stay summer akyakada certain,lacivert hotel caner abi zülay aunt make feel like family warmth immaculate calm hotel locate center reach place short time reach place stay summer akyaka certain,4.8,5
Lacivert Otel Akyaka,Merve ÖZTOPRAK,tr,odaları normale küçük sabah çıkıp gece geldiğimiz tercihte bulunduk yeterliydi i̇şletme sahipleri cana yakınlardı konumu merkezde rahat yürüyerek istediğimiz mekanlara ulaştık,room small normal chose leave morning back night enough business owner friendly location comfortable center reached place wanted foot,room small normal chose leave morning back night enough business owner friendly location comfortable center reach place want foot,4.8,5
Lacivert Otel Akyaka,Cansu,en,great experience stay akyaka location great its center walk everywhere cafes restaurants pubs close hotel lot options find seaside mins walk highly recommend go wood platforms forest host caner amazing person great hospitality kindest host ive ever seen room cute its enough couple days holiday really great garden read book drink coffee tea mandarin trees,great experience stay akyaka location great center walk everywhere cafe restaurant pub close hotel lot option find seaside min walk highly recommend go wood platform forest host caner amazing person great hospitality kindest host ever seen room cute enough couple day holiday really great garden read book drink coffee tea mandarin tree,great experience stay akyaka location great center walk everywhere cafe restaurant pub close hotel lot option find seaside walk highly recommend go wood platform forest host caner amaze person great hospitality kind host ever see room cute enough couple day holiday really great garden read book drink coffee tea mandarin tree,4.8,5
Lacivert Otel Akyaka,Lila Raygoza,en,friend stumbled upon simple nofrills gem late night bus ride akyaka hotel reservation akayaka mesmerizing comfortable lacivert otel kept extending stay owner lovely flexible great place end trip,friend stumbled upon simple no frills gem late night bus ride akyaka hotel reservation akyaka mesmerizing comfortable lacivert otel kept extending stay owner lovely flexible great place end trip,friend stumble upon simple frill gem late night bus ride akyaka hotel reservation akyaka mesmerize comfortable lacivert otel keep extend stay owner lovely flexible great place end trip,4.8,5
Lacivert Otel Akyaka,Nihal ATan,en,location center akyaka come hotel sleep already booked sleeping met needs entertainment venue nearby noisy stop playing music around room clean narrow going sleep looking central place stay car park meters away street hotel narrow,location center akyaka hotel sleep already booked sleeping met need entertainment venue nearby noisy stop playing music around room clean narrow sleep looking central place stay car park meter away street hotel narrow,location center akyaka hotel sleep already book sleep meet need entertainment venue nearby noisy stop playing music around room clean narrow sleep look central place stay car park meter away street hotel narrow,4.8,4
Lacivert Otel Akyaka,cem trzi,en,actually boutique hostel right bazaar akyaka detached building small garden seating owner place sweet helpful aunt runs grandson polite rooms really clean stay breakfast etc since inside market cannot buy breakfast nightly room price high wont regret recommend returning ankara sunday morning breakfast aunt insisted eating tea bagels cheese thanked sincerity really nice,actually boutique hostel right bazaar akyaka detached building small garden seating owner place sweet helpful aunt run grandson polite room really clean stay breakfast since inside market cannot buy breakfast nightly room price high wont regret recommend returning ankara sunday morning breakfast aunt insisted eating tea bagel cheese thank sincerity really nice,actually boutique hostel right bazaar akyaka detach build small garden seating owner place sweet helpful aunt run grandson polite room really clean stay breakfast since inside market can not buy breakfast nightly room price high not regret recommend return ankara sunday morning breakfast aunt insist eat tea bagel cheese thank sincerity really nice,4.8,5
Lacivert Otel Akyaka,hasan deniz,en,akyaka center cute place market meters away sea come navigation may able get right front street appears closed traffic come front car rooms clean wifi enjoyable moments garden felt safe many thanks sister mr caner sincerity smiling faces missed seeing lately,akyaka center cute place market meter away sea navigation may able get right front street appears closed traffic front car room clean wifi enjoyable moment garden felt safe many thanks sister caner sincerity smiling face missed seeing lately,akyaka center cute place market meter away sea navigation may able get right front street appear closed traffic front car room clean wifi enjoyable moment garden felt safe many thank sister caner sincerity smile face miss see lately,4.8,5
İzethan Hotel,Gizem Kaymakçı,tr,tur sebebiyle gece konaklama sağladım merkezi yerde bulunuyor dışarıda yemek yenebilecek kahve içilebilecek bilindik mekanlar mevcut otel yemekleri standart menülerdendi güzeldi oda temizdi ihtiyacımız olacak mevcuttu sıcak su klima iyiydi buz dolabı canavar çalışıyordu küçük balkonumuz özetle memnun kaldım,due tour provided overnight accommodation located central location known place eat outside drink coffee hotel food standard menu room clean room clean would need hot water air conditioner good refrigerator working monster small balcony working summary satisfied,due tour provide overnight accommodation locate central location know place eat outside drink coffee hotel food standard menu room clean room clean would need hot water air condition good refrigerator work monster small balcony work summary satisfy,3.7,4
İzethan Hotel,Elif Erkan,tr,fotoğrafla alakası odalar aşırı eski toz içinde balkon izmaritler kapı zincir kilitle kapanıyor düzgün kapanmıyor çalışanlar yatacakları yeri gasp etmişsin davranıyor aynı fiyatlara ucuza yerlerde kalınır kesinlikle fotoğraflarla alakası kahvaltısında salatada böcek,relevance photo room extremely dust balcony butt dust door close chain lock door close properly employee behave usurped place sleep stay cheaper place price definitely relevance photo insect salad breakfast,relevance photo room extremely dust balcony butt dust door close chain lock door close properly employee behave usurped place sleep stay cheap place price definitely relevance photo insect salad breakfast,3.7,1
İzethan Hotel,İrem Gürses,tr,tur gece otelde konakladık önceki kaldığımız otel kötüydü açıkçası otelin artı özellikleri ağır bastı konumu merkezi marketler kafeler mevcut birinci katta kaldık balkon temizdi gece balkonda oturduk nevresimler havlular göreceli temizdi sıcak su yemekler aç kalınmayacak şekilde güzeldi lezzetli yemekler beklememek gerekiyor kaldığımız akşam meyve tatlı yoktu buzdolabı çalışıyordu içinde soğuk su,stayed hotel tour night previous hotel stayed bad frankly speaking plus feature hotel outweighed location hotel location central market cafe stayed first floor balcony clean sat balcony night bed linen towel relatively clean hot water food good enough hungry delicious food expected fruit dessert evening stayed refrigerator working cold water,stayed hotel tour night previous hotel stay bad frankly speak plus feature hotel outweigh location hotel location central market cafe stay first floor balcony clean sit balcony night bed linen towel relatively clean hot water food good enough hungry delicious food expect fruit dessert even stay refrigerator work cold water,3.7,4
