hotel_name,review_idx,aspect,sentiment
Liya Boutique Hotel & Suites / Villa Yonca,65,room,positive
Liya Boutique Hotel & Suites / Villa Yonca,65,service,positive
Liya Boutique Hotel & Suites / Villa Yonca,65,location,positive
Liya Boutique Hotel & Suites / Villa Yonca,65,price,positive
Liya Boutique Hotel & Suites / Villa Yonca,65,food,positive
Liya Boutique Hotel & Suites / Villa Yonca,65,Beach & Water,positive
Liya Boutique Hotel & Suites / Villa Yonca,65,Accommodation & Facilities,positive
Liya Boutique Hotel & Suites / Villa Yonca,65,Service & Social Experience,positive
Liya Boutique Hotel & Suites / Villa Yonca,65,Leisure & Meals,positive
Liya Boutique Hotel & Suites / Villa Yonca,66,room,positive
Liya Boutique Hotel & Suites / Villa Yonca,66,service,positive
Liya Boutique Hotel & Suites / Villa Yonca,66,location,positive
Liya Boutique Hotel & Suites / Villa Yonca,66,price,positive
Liya Boutique Hotel & Suites / Villa Yonca,66,food,positive
Liya Boutique Hotel & Suites / Villa Yonca,66,Beach & Water,positive
Liya Boutique Hotel & Suites / Villa Yonca,66,Accommodation & Facilities,positive
Liya Boutique Hotel & Suites / Villa Yonca,66,Service & Social Experience,positive
Liya Boutique Hotel & Suites / Villa Yonca,66,Leisure & Meals,positive
Liya Boutique Hotel & Suites / Villa Yonca,67,room,positive
Liya Boutique Hotel & Suites / Villa Yonca,67,service,positive
Liya Boutique Hotel & Suites / Villa Yonca,67,location,positive
Liya Boutique Hotel & Suites / Villa Yonca,67,price,neutral
Liya Boutique Hotel & Suites / Villa Yonca,67,food,positive
Liya Boutique Hotel & Suites / Villa Yonca,67,Beach & Water,positive
Liya Boutique Hotel & Suites / Villa Yonca,67,Accommodation & Facilities,positive
Liya Boutique Hotel & Suites / Villa Yonca,67,Service & Social Experience,positive
Liya Boutique Hotel & Suites / Villa Yonca,67,Leisure & Meals,positive
Liya Boutique Hotel & Suites / Villa Yonca,68,room,positive
Liya Boutique Hotel & Suites / Villa Yonca,68,service,positive
Liya Boutique Hotel & Suites / Villa Yonca,68,location,positive
Liya Boutique Hotel & Suites / Villa Yonca,68,price,positive
Liya Boutique Hotel & Suites / Villa Yonca,68,food,positive
Liya Boutique Hotel & Suites / Villa Yonca,68,Beach & Water,positive
Liya Boutique Hotel & Suites / Villa Yonca,68,Accommodation & Facilities,positive
Liya Boutique Hotel & Suites / Villa Yonca,68,Service & Social Experience,positive
Liya Boutique Hotel & Suites / Villa Yonca,68,Leisure & Meals,positive
Liya Boutique Hotel & Suites / Villa Yonca,69,room,positive
Liya Boutique Hotel & Suites / Villa Yonca,69,service,positive
Liya Boutique Hotel & Suites / Villa Yonca,69,location,positive
Liya Boutique Hotel & Suites / Villa Yonca,69,price,positive
Liya Boutique Hotel & Suites / Villa Yonca,69,food,positive
Liya Boutique Hotel & Suites / Villa Yonca,69,Beach & Water,positive
Liya Boutique Hotel & Suites / Villa Yonca,69,Accommodation & Facilities,positive
Liya Boutique Hotel & Suites / Villa Yonca,69,Service & Social Experience,positive
Liya Boutique Hotel & Suites / Villa Yonca,69,Leisure & Meals,positive
İskelem Butik Otel,70,room,positive
İskelem Butik Otel,70,service,positive
İskelem Butik Otel,70,location,positive
İskelem Butik Otel,70,price,positive
İskelem Butik Otel,70,food,positive
İskelem Butik Otel,70,Beach & Water,positive
İskelem Butik Otel,70,Accommodation & Facilities,positive
İskelem Butik Otel,70,Service & Social Experience,positive
İskelem Butik Otel,70,Leisure & Meals,positive
İskelem Butik Otel,71,room,positive
İskelem Butik Otel,71,service,positive
İskelem Butik Otel,71,location,positive
İskelem Butik Otel,71,price,positive
İskelem Butik Otel,71,food,positive
İskelem Butik Otel,71,Beach & Water,positive
İskelem Butik Otel,71,Accommodation & Facilities,positive
İskelem Butik Otel,71,Service & Social Experience,positive
İskelem Butik Otel,71,Leisure & Meals,positive
İskelem Butik Otel,72,room,positive
İskelem Butik Otel,72,service,positive
İskelem Butik Otel,72,location,positive
İskelem Butik Otel,72,price,positive
İskelem Butik Otel,72,food,positive
İskelem Butik Otel,72,Beach & Water,positive
İskelem Butik Otel,72,Accommodation & Facilities,positive
İskelem Butik Otel,72,Service & Social Experience,positive
İskelem Butik Otel,72,Leisure & Meals,positive
İskelem Butik Otel,73,room,positive
İskelem Butik Otel,73,service,positive
İskelem Butik Otel,73,location,positive
İskelem Butik Otel,73,price,positive
İskelem Butik Otel,73,food,positive
İskelem Butik Otel,73,Beach & Water,positive
İskelem Butik Otel,73,Accommodation & Facilities,positive
İskelem Butik Otel,73,Service & Social Experience,positive
İskelem Butik Otel,73,Leisure & Meals,positive
İskelem Butik Otel,74,room,positive
İskelem Butik Otel,74,service,positive
İskelem Butik Otel,74,location,positive
İskelem Butik Otel,74,price,positive
İskelem Butik Otel,74,food,positive
İskelem Butik Otel,74,Beach & Water,positive
İskelem Butik Otel,74,Accommodation & Facilities,positive
İskelem Butik Otel,74,Service & Social Experience,positive
İskelem Butik Otel,74,Leisure & Meals,positive
İskelem Butik Otel,75,room,positive
İskelem Butik Otel,75,service,positive
İskelem Butik Otel,75,location,positive
İskelem Butik Otel,75,price,positive
İskelem Butik Otel,75,food,positive
İskelem Butik Otel,75,Beach & Water,positive
İskelem Butik Otel,75,Accommodation & Facilities,positive
İskelem Butik Otel,75,Service & Social Experience,positive
İskelem Butik Otel,75,Leisure & Meals,positive
İskelem Butik Otel,76,room,positive
İskelem Butik Otel,76,service,positive
İskelem Butik Otel,76,location,positive
İskelem Butik Otel,76,price,positive
İskelem Butik Otel,76,food,positive
İskelem Butik Otel,76,Beach & Water,positive
İskelem Butik Otel,76,Accommodation & Facilities,positive
İskelem Butik Otel,76,Service & Social Experience,positive
İskelem Butik Otel,76,Leisure & Meals,positive
İskelem Butik Otel,77,room,positive
İskelem Butik Otel,77,service,positive
İskelem Butik Otel,77,location,positive
İskelem Butik Otel,77,price,positive
İskelem Butik Otel,77,food,positive
İskelem Butik Otel,77,Beach & Water,positive
İskelem Butik Otel,77,Accommodation & Facilities,positive
İskelem Butik Otel,77,Service & Social Experience,positive
İskelem Butik Otel,77,Leisure & Meals,positive
İskelem Butik Otel,78,room,positive
İskelem Butik Otel,78,service,positive
İskelem Butik Otel,78,location,positive
İskelem Butik Otel,78,price,positive
İskelem Butik Otel,78,food,positive
İskelem Butik Otel,78,Beach & Water,positive
İskelem Butik Otel,78,Accommodation & Facilities,positive
İskelem Butik Otel,78,Service & Social Experience,positive
İskelem Butik Otel,78,Leisure & Meals,positive
İskelem Butik Otel,79,room,positive
İskelem Butik Otel,79,service,positive
İskelem Butik Otel,79,location,positive
İskelem Butik Otel,79,price,positive
İskelem Butik Otel,79,food,positive
İskelem Butik Otel,79,Beach & Water,positive
İskelem Butik Otel,79,Accommodation & Facilities,positive
İskelem Butik Otel,79,Service & Social Experience,positive
İskelem Butik Otel,79,Leisure & Meals,positive
Nova Aparts Otel,80,room,positive
Nova Aparts Otel,80,service,positive
Nova Aparts Otel,80,location,positive
Nova Aparts Otel,80,price,positive
Nova Aparts Otel,80,food,positive
Nova Aparts Otel,80,Beach & Water,positive
Nova Aparts Otel,80,Accommodation & Facilities,positive
Nova Aparts Otel,80,Service & Social Experience,positive
Nova Aparts Otel,80,Leisure & Meals,positive
Nova Aparts Otel,81,room,positive
Nova Aparts Otel,81,service,positive
Nova Aparts Otel,81,location,positive
Nova Aparts Otel,81,price,positive
Nova Aparts Otel,81,food,positive
Nova Aparts Otel,81,Beach & Water,positive
Nova Aparts Otel,81,Accommodation & Facilities,positive
Nova Aparts Otel,81,Service & Social Experience,positive
Nova Aparts Otel,81,Leisure & Meals,positive
Nova Aparts Otel,82,room,positive
Nova Aparts Otel,82,service,positive
Nova Aparts Otel,82,location,positive
Nova Aparts Otel,82,price,positive
Nova Aparts Otel,82,food,positive
Nova Aparts Otel,82,Beach & Water,positive
Nova Aparts Otel,82,Accommodation & Facilities,positive
Nova Aparts Otel,82,Service & Social Experience,positive
Nova Aparts Otel,82,Leisure & Meals,positive
Nova Aparts Otel,83,room,positive
Nova Aparts Otel,83,service,positive
Nova Aparts Otel,83,location,positive
Nova Aparts Otel,83,price,positive
Nova Aparts Otel,83,food,positive
Nova Aparts Otel,83,Beach & Water,positive
Nova Aparts Otel,83,Accommodation & Facilities,positive
Nova Aparts Otel,83,Service & Social Experience,positive
Nova Aparts Otel,83,Leisure & Meals,positive
Nova Aparts Otel,84,room,positive
Nova Aparts Otel,84,service,positive
Nova Aparts Otel,84,location,positive
Nova Aparts Otel,84,price,positive
Nova Aparts Otel,84,food,positive
Nova Aparts Otel,84,Beach & Water,positive
Nova Aparts Otel,84,Accommodation & Facilities,positive
Nova Aparts Otel,84,Service & Social Experience,positive
Nova Aparts Otel,84,Leisure & Meals,positive
Nova Aparts Otel,85,room,positive
Nova Aparts Otel,85,service,positive
Nova Aparts Otel,85,location,positive
Nova Aparts Otel,85,price,positive
Nova Aparts Otel,85,food,positive
Nova Aparts Otel,85,Beach & Water,positive
Nova Aparts Otel,85,Accommodation & Facilities,positive
Nova Aparts Otel,85,Service & Social Experience,positive
Nova Aparts Otel,85,Leisure & Meals,positive
Nova Aparts Otel,86,room,positive
Nova Aparts Otel,86,service,positive
Nova Aparts Otel,86,location,positive
Nova Aparts Otel,86,price,positive
Nova Aparts Otel,86,food,positive
Nova Aparts Otel,86,Beach & Water,positive
Nova Aparts Otel,86,Accommodation & Facilities,positive
Nova Aparts Otel,86,Service & Social Experience,positive
Nova Aparts Otel,86,Leisure & Meals,positive
Nova Aparts Otel,87,room,positive
Nova Aparts Otel,87,service,positive
Nova Aparts Otel,87,location,positive
Nova Aparts Otel,87,price,positive
Nova Aparts Otel,87,food,positive
Nova Aparts Otel,87,Beach & Water,positive
Nova Aparts Otel,87,Accommodation & Facilities,positive
Nova Aparts Otel,87,Service & Social Experience,positive
Nova Aparts Otel,87,Leisure & Meals,positive
Nova Aparts Otel,88,room,positive
Nova Aparts Otel,88,service,positive
Nova Aparts Otel,88,location,positive
Nova Aparts Otel,88,price,positive
Nova Aparts Otel,88,food,positive
Nova Aparts Otel,88,Beach & Water,positive
Nova Aparts Otel,88,Accommodation & Facilities,positive
Nova Aparts Otel,88,Service & Social Experience,positive
Nova Aparts Otel,88,Leisure & Meals,positive
Nova Aparts Otel,89,room,neutral
Nova Aparts Otel,89,service,negative
Nova Aparts Otel,89,location,negative
Nova Aparts Otel,89,price,negative
Nova Aparts Otel,89,food,negative
Nova Aparts Otel,89,Beach & Water,negative
Nova Aparts Otel,89,Accommodation & Facilities,negative
Nova Aparts Otel,89,Service & Social Experience,negative
Nova Aparts Otel,89,Leisure & Meals,negative
Mosso Boutique Hotel,90,room,positive
Mosso Boutique Hotel,90,service,negative
Mosso Boutique Hotel,90,location,negative
Mosso Boutique Hotel,90,price,negative
Mosso Boutique Hotel,90,food,positive
Mosso Boutique Hotel,90,Beach & Water,positive
Mosso Boutique Hotel,90,Accommodation & Facilities,positive
Mosso Boutique Hotel,90,Service & Social Experience,negative
Mosso Boutique Hotel,90,Leisure & Meals,positive
Mosso Boutique Hotel,91,room,negative
Mosso Boutique Hotel,91,service,positive
Mosso Boutique Hotel,91,location,positive
Mosso Boutique Hotel,91,price,negative
Mosso Boutique Hotel,91,food,negative
Mosso Boutique Hotel,91,Beach & Water,positive
Mosso Boutique Hotel,91,Accommodation & Facilities,negative
Mosso Boutique Hotel,91,Service & Social Experience,negative
Mosso Boutique Hotel,91,Leisure & Meals,negative
Mosso Boutique Hotel,92,room,positive
Mosso Boutique Hotel,92,service,positive
Mosso Boutique Hotel,92,location,positive
Mosso Boutique Hotel,92,price,positive
Mosso Boutique Hotel,92,food,positive
Mosso Boutique Hotel,92,Beach & Water,positive
Mosso Boutique Hotel,92,Accommodation & Facilities,positive
Mosso Boutique Hotel,92,Service & Social Experience,positive
Mosso Boutique Hotel,92,Leisure & Meals,positive
Mosso Boutique Hotel,93,room,positive
Mosso Boutique Hotel,93,service,positive
Mosso Boutique Hotel,93,location,positive
Mosso Boutique Hotel,93,price,positive
Mosso Boutique Hotel,93,food,positive
Mosso Boutique Hotel,93,Beach & Water,positive
Mosso Boutique Hotel,93,Accommodation & Facilities,positive
Mosso Boutique Hotel,93,Service & Social Experience,positive
Mosso Boutique Hotel,93,Leisure & Meals,positive
Mosso Boutique Hotel,94,room,positive
Mosso Boutique Hotel,94,service,positive
Mosso Boutique Hotel,94,location,positive
Mosso Boutique Hotel,94,price,positive
Mosso Boutique Hotel,94,food,positive
Mosso Boutique Hotel,94,Beach & Water,positive
Mosso Boutique Hotel,94,Accommodation & Facilities,positive
Mosso Boutique Hotel,94,Service & Social Experience,positive
Mosso Boutique Hotel,94,Leisure & Meals,positive
Mosso Boutique Hotel,95,room,positive
Mosso Boutique Hotel,95,service,positive
Mosso Boutique Hotel,95,location,positive
Mosso Boutique Hotel,95,price,positive
Mosso Boutique Hotel,95,food,positive
Mosso Boutique Hotel,95,Beach & Water,positive
Mosso Boutique Hotel,95,Accommodation & Facilities,positive
Mosso Boutique Hotel,95,Service & Social Experience,positive
Mosso Boutique Hotel,95,Leisure & Meals,positive
Mosso Boutique Hotel,96,room,positive
Mosso Boutique Hotel,96,service,positive
Mosso Boutique Hotel,96,location,positive
Mosso Boutique Hotel,96,price,positive
Mosso Boutique Hotel,96,food,positive
Mosso Boutique Hotel,96,Beach & Water,positive
Mosso Boutique Hotel,96,Accommodation & Facilities,positive
Mosso Boutique Hotel,96,Service & Social Experience,positive
Mosso Boutique Hotel,96,Leisure & Meals,positive
Mosso Boutique Hotel,97,room,positive
Mosso Boutique Hotel,97,service,positive
Mosso Boutique Hotel,97,location,positive
Mosso Boutique Hotel,97,price,positive
Mosso Boutique Hotel,97,food,positive
Mosso Boutique Hotel,97,Beach & Water,positive
Mosso Boutique Hotel,97,Accommodation & Facilities,positive
Mosso Boutique Hotel,97,Service & Social Experience,positive
Mosso Boutique Hotel,97,Leisure & Meals,positive
Mosso Boutique Hotel,98,room,positive
Mosso Boutique Hotel,98,service,positive
Mosso Boutique Hotel,98,location,positive
Mosso Boutique Hotel,98,price,positive
Mosso Boutique Hotel,98,food,positive
Mosso Boutique Hotel,98,Beach & Water,neutral
Mosso Boutique Hotel,98,Accommodation & Facilities,positive
Mosso Boutique Hotel,98,Service & Social Experience,positive
Mosso Boutique Hotel,98,Leisure & Meals,positive
Muğla Hotel,99,room,positive
Muğla Hotel,99,service,positive
Muğla Hotel,99,location,positive
Muğla Hotel,99,price,positive
Muğla Hotel,99,food,positive
Muğla Hotel,99,Beach & Water,positive
Muğla Hotel,99,Accommodation & Facilities,positive
Muğla Hotel,99,Service & Social Experience,positive
Muğla Hotel,99,Leisure & Meals,positive
Muğla Hotel,100,room,negative
Muğla Hotel,100,service,negative
Muğla Hotel,100,location,negative
Muğla Hotel,100,price,negative
Muğla Hotel,100,food,negative
Muğla Hotel,100,Beach & Water,negative
Muğla Hotel,100,Accommodation & Facilities,negative
Muğla Hotel,100,Service & Social Experience,negative
Muğla Hotel,100,Leisure & Meals,negative
Muğla Hotel,101,room,negative
Muğla Hotel,101,service,negative
Muğla Hotel,101,location,negative
Muğla Hotel,101,price,negative
Muğla Hotel,101,food,positive
Muğla Hotel,101,Beach & Water,negative
Muğla Hotel,101,Accommodation & Facilities,negative
Muğla Hotel,101,Service & Social Experience,positive
Muğla Hotel,101,Leisure & Meals,negative
Muğla Hotel,102,room,positive
Muğla Hotel,102,service,positive
Muğla Hotel,102,location,positive
Muğla Hotel,102,price,positive
Muğla Hotel,102,food,positive
Muğla Hotel,102,Beach & Water,positive
Muğla Hotel,102,Accommodation & Facilities,positive
Muğla Hotel,102,Service & Social Experience,positive
Muğla Hotel,102,Leisure & Meals,positive
Muğla Hotel,103,room,positive
Muğla Hotel,103,service,positive
Muğla Hotel,103,location,positive
Muğla Hotel,103,price,positive
Muğla Hotel,103,food,positive
Muğla Hotel,103,Beach & Water,positive
Muğla Hotel,103,Accommodation & Facilities,positive
Muğla Hotel,103,Service & Social Experience,positive
Muğla Hotel,103,Leisure & Meals,positive
Muğla Hotel,104,room,positive
Muğla Hotel,104,service,positive
Muğla Hotel,104,location,positive
Muğla Hotel,104,price,positive
Muğla Hotel,104,food,positive
Muğla Hotel,104,Beach & Water,positive
Muğla Hotel,104,Accommodation & Facilities,positive
Muğla Hotel,104,Service & Social Experience,positive
Muğla Hotel,104,Leisure & Meals,positive
Muğla Hotel,105,room,positive
Muğla Hotel,105,service,positive
Muğla Hotel,105,location,positive
Muğla Hotel,105,price,positive
Muğla Hotel,105,food,positive
Muğla Hotel,105,Beach & Water,positive
Muğla Hotel,105,Accommodation & Facilities,positive
Muğla Hotel,105,Service & Social Experience,positive
Muğla Hotel,105,Leisure & Meals,positive
Muğla Hotel,106,room,positive
Muğla Hotel,106,service,positive
Muğla Hotel,106,location,positive
Muğla Hotel,106,price,positive
Muğla Hotel,106,food,positive
Muğla Hotel,106,Beach & Water,positive
Muğla Hotel,106,Accommodation & Facilities,positive
Muğla Hotel,106,Service & Social Experience,positive
Muğla Hotel,106,Leisure & Meals,positive
Mevsim Otel - Akyaka Otel,107,room,positive
Mevsim Otel - Akyaka Otel,107,service,positive
Mevsim Otel - Akyaka Otel,107,location,positive
Mevsim Otel - Akyaka Otel,107,price,negative
