hotel_name,aspect,sentiment
Summer Otel,breakfast_quality,positive
Summer Otel,cleanliness,positive
Summer Otel,room_facilities,positive
Summer Otel,pool_beach,positive
Summer Otel,breakfast_quality,positive
Summer Otel,cleanliness,positive
Summer Otel,room_facilities,positive
Summer Otel,pool_beach,negative
Summer Otel,breakfast_quality,negative
Summer Otel,cleanliness,negative
Summer Otel,room_facilities,negative
Summer Otel,pool_beach,positive
Summer Otel,breakfast_quality,positive
Summer Otel,cleanliness,positive
Summer Otel,room_facilities,positive
Summer Otel,pool_beach,positive
Summer Otel,breakfast_quality,neutral
Summer Otel,cleanliness,positive
Summer Otel,room_facilities,positive
Summer Otel,pool_beach,negative
Summer Otel,breakfast_quality,negative
Summer Otel,cleanliness,negative
Summer Otel,room_facilities,negative
Summer Otel,pool_beach,positive
Summer Otel,breakfast_quality,positive
Summer Otel,cleanliness,positive
Summer Otel,room_facilities,positive
Summer Otel,pool_beach,positive
Summer Otel,breakfast_quality,positive
Summer Otel,cleanliness,positive
Summer Otel,room_facilities,positive
Summer Otel,pool_beach,positive
Summer Otel,breakfast_quality,positive
Summer Otel,cleanliness,positive
Summer Otel,room_facilities,positive
Hotel Azmakhan,pool_beach,negative
Hotel Azmakhan,breakfast_quality,negative
Hotel Azmakhan,cleanliness,negative
Hotel Azmakhan,room_facilities,negative
Hotel Azmakhan,pool_beach,negative
Hotel Azmakhan,breakfast_quality,negative
Hotel Azmakhan,cleanliness,negative
Hotel Azmakhan,room_facilities,negative
Hotel Azmakhan,pool_beach,negative
Hotel Azmakhan,breakfast_quality,negative
Hotel Azmakhan,cleanliness,negative
Hotel Azmakhan,room_facilities,negative
Hotel Azmakhan,pool_beach,positive
Hotel Azmakhan,breakfast_quality,negative
Hotel Azmakhan,cleanliness,positive
Hotel Azmakhan,room_facilities,neutral
Hotel Azmakhan,pool_beach,positive
Hotel Azmakhan,breakfast_quality,positive
Hotel Azmakhan,cleanliness,positive
Hotel Azmakhan,room_facilities,neutral
Hotel Azmakhan,pool_beach,positive
Hotel Azmakhan,breakfast_quality,positive
Hotel Azmakhan,cleanliness,positive
Hotel Azmakhan,room_facilities,positive
Hotel Azmakhan,pool_beach,positive
Hotel Azmakhan,breakfast_quality,positive
Hotel Azmakhan,cleanliness,positive
Hotel Azmakhan,room_facilities,positive
Hotel Azmakhan,pool_beach,positive
Hotel Azmakhan,breakfast_quality,positive
Hotel Azmakhan,cleanliness,positive
Hotel Azmakhan,room_facilities,positive
Hotel Azmakhan,pool_beach,positive
Hotel Azmakhan,breakfast_quality,positive
Hotel Azmakhan,cleanliness,positive
Hotel Azmakhan,room_facilities,positive
Hotel Azmakhan,pool_beach,positive
Hotel Azmakhan,breakfast_quality,positive
Hotel Azmakhan,cleanliness,positive
Hotel Azmakhan,room_facilities,positive
Su Apart Otel Akyaka,pool_beach,negative
Su Apart Otel Akyaka,breakfast_quality,negative
Su Apart Otel Akyaka,cleanliness,negative
Su Apart Otel Akyaka,room_facilities,negative
Su Apart Otel Akyaka,pool_beach,negative
Su Apart Otel Akyaka,breakfast_quality,negative
Su Apart Otel Akyaka,cleanliness,negative
Su Apart Otel Akyaka,room_facilities,negative
Su Apart Otel Akyaka,pool_beach,positive
Su Apart Otel Akyaka,breakfast_quality,positive
Su Apart Otel Akyaka,cleanliness,positive
Su Apart Otel Akyaka,room_facilities,positive
Su Apart Otel Akyaka,pool_beach,positive
Su Apart Otel Akyaka,breakfast_quality,positive
Su Apart Otel Akyaka,cleanliness,positive
Su Apart Otel Akyaka,room_facilities,positive
Su Apart Otel Akyaka,pool_beach,positive
Su Apart Otel Akyaka,breakfast_quality,positive
Su Apart Otel Akyaka,cleanliness,positive
Su Apart Otel Akyaka,room_facilities,positive
Su Apart Otel Akyaka,pool_beach,positive
Su Apart Otel Akyaka,breakfast_quality,positive
Su Apart Otel Akyaka,cleanliness,positive
Su Apart Otel Akyaka,room_facilities,positive
Su Apart Otel Akyaka,pool_beach,negative
Su Apart Otel Akyaka,breakfast_quality,negative
Su Apart Otel Akyaka,cleanliness,negative
Su Apart Otel Akyaka,room_facilities,neutral
Su Apart Otel Akyaka,pool_beach,negative
Su Apart Otel Akyaka,breakfast_quality,positive
Su Apart Otel Akyaka,cleanliness,positive
Su Apart Otel Akyaka,room_facilities,positive
Su Apart Otel Akyaka,pool_beach,positive
Su Apart Otel Akyaka,breakfast_quality,positive
Su Apart Otel Akyaka,cleanliness,positive
Su Apart Otel Akyaka,room_facilities,positive
Su Apart Otel Akyaka,pool_beach,negative
Su Apart Otel Akyaka,breakfast_quality,negative
Su Apart Otel Akyaka,cleanliness,negative
Su Apart Otel Akyaka,room_facilities,negative
Yücelen Otel Akyaka,pool_beach,positive
Yücelen Otel Akyaka,breakfast_quality,positive
Yücelen Otel Akyaka,cleanliness,positive
Yücelen Otel Akyaka,room_facilities,positive
Yücelen Otel Akyaka,pool_beach,positive
Yücelen Otel Akyaka,breakfast_quality,positive
Yücelen Otel Akyaka,cleanliness,positive
Yücelen Otel Akyaka,room_facilities,positive
Yücelen Otel Akyaka,pool_beach,positive
Yücelen Otel Akyaka,breakfast_quality,positive
Yücelen Otel Akyaka,cleanliness,positive
Yücelen Otel Akyaka,room_facilities,positive
Yücelen Otel Akyaka,pool_beach,positive
Yücelen Otel Akyaka,breakfast_quality,positive
Yücelen Otel Akyaka,cleanliness,positive
Yücelen Otel Akyaka,room_facilities,positive
Yücelen Otel Akyaka,pool_beach,positive
Yücelen Otel Akyaka,breakfast_quality,positive
Yücelen Otel Akyaka,cleanliness,positive
Yücelen Otel Akyaka,room_facilities,positive
Yücelen Otel Akyaka,pool_beach,positive
Yücelen Otel Akyaka,breakfast_quality,positive
Yücelen Otel Akyaka,cleanliness,positive
Yücelen Otel Akyaka,room_facilities,positive
Yücelen Otel Akyaka,pool_beach,negative
Yücelen Otel Akyaka,breakfast_quality,negative
Yücelen Otel Akyaka,cleanliness,negative
Yücelen Otel Akyaka,room_facilities,negative
Yücelen Otel Akyaka,pool_beach,positive
Yücelen Otel Akyaka,breakfast_quality,positive
Yücelen Otel Akyaka,cleanliness,positive
Yücelen Otel Akyaka,room_facilities,positive
Yücelen Otel Akyaka,pool_beach,positive
Yücelen Otel Akyaka,breakfast_quality,positive
Yücelen Otel Akyaka,cleanliness,positive
Yücelen Otel Akyaka,room_facilities,positive
Yücelen Otel Akyaka,pool_beach,positive
Yücelen Otel Akyaka,breakfast_quality,positive
Yücelen Otel Akyaka,cleanliness,positive
Yücelen Otel Akyaka,room_facilities,positive
Ala Butik Hotel,pool_beach,positive
Ala Butik Hotel,breakfast_quality,positive
Ala Butik Hotel,cleanliness,positive
Ala Butik Hotel,room_facilities,positive
Ala Butik Hotel,pool_beach,positive
Ala Butik Hotel,breakfast_quality,positive
Ala Butik Hotel,cleanliness,positive
Ala Butik Hotel,room_facilities,positive
Ala Butik Hotel,pool_beach,positive
Ala Butik Hotel,breakfast_quality,positive
Ala Butik Hotel,cleanliness,positive
Ala Butik Hotel,room_facilities,positive
Ala Butik Hotel,pool_beach,positive
Ala Butik Hotel,breakfast_quality,positive
Ala Butik Hotel,cleanliness,positive
Ala Butik Hotel,room_facilities,positive
Ala Butik Hotel,pool_beach,positive
Ala Butik Hotel,breakfast_quality,positive
Ala Butik Hotel,cleanliness,positive
Ala Butik Hotel,room_facilities,positive
Ala Butik Hotel,pool_beach,positive
Ala Butik Hotel,breakfast_quality,positive
Ala Butik Hotel,cleanliness,positive
Ala Butik Hotel,room_facilities,positive
Ala Butik Hotel,pool_beach,positive
Ala Butik Hotel,breakfast_quality,positive
Ala Butik Hotel,cleanliness,positive
Ala Butik Hotel,room_facilities,positive
Ala Butik Hotel,pool_beach,positive
Ala Butik Hotel,breakfast_quality,positive
Ala Butik Hotel,cleanliness,positive
Ala Butik Hotel,room_facilities,positive
Ala Butik Hotel,pool_beach,positive
Ala Butik Hotel,breakfast_quality,positive
Ala Butik Hotel,cleanliness,positive
Ala Butik Hotel,room_facilities,positive
Ala Butik Hotel,pool_beach,positive
Ala Butik Hotel,breakfast_quality,positive
Ala Butik Hotel,cleanliness,positive
Ala Butik Hotel,room_facilities,positive
Yelken Hotel Akyaka,pool_beach,neutral
Yelken Hotel Akyaka,breakfast_quality,neutral
Yelken Hotel Akyaka,cleanliness,neutral
Yelken Hotel Akyaka,room_facilities,neutral
Yelken Hotel Akyaka,pool_beach,negative
Yelken Hotel Akyaka,breakfast_quality,positive
Yelken Hotel Akyaka,cleanliness,positive
Yelken Hotel Akyaka,room_facilities,positive
Yelken Hotel Akyaka,pool_beach,neutral
Yelken Hotel Akyaka,breakfast_quality,positive
Yelken Hotel Akyaka,cleanliness,positive
Yelken Hotel Akyaka,room_facilities,positive
Yelken Hotel Akyaka,pool_beach,positive
Yelken Hotel Akyaka,breakfast_quality,positive
Yelken Hotel Akyaka,cleanliness,positive
Yelken Hotel Akyaka,room_facilities,positive
Yelken Hotel Akyaka,pool_beach,negative
Yelken Hotel Akyaka,breakfast_quality,negative
Yelken Hotel Akyaka,cleanliness,negative
Yelken Hotel Akyaka,room_facilities,negative
Yelken Hotel Akyaka,pool_beach,positive
Yelken Hotel Akyaka,breakfast_quality,positive
Yelken Hotel Akyaka,cleanliness,positive
Yelken Hotel Akyaka,room_facilities,positive
Yelken Hotel Akyaka,pool_beach,positive
Yelken Hotel Akyaka,breakfast_quality,positive
Yelken Hotel Akyaka,cleanliness,positive
Yelken Hotel Akyaka,room_facilities,positive
Yelken Hotel Akyaka,pool_beach,positive
Yelken Hotel Akyaka,breakfast_quality,positive
Yelken Hotel Akyaka,cleanliness,positive
Yelken Hotel Akyaka,room_facilities,positive
Yelken Hotel Akyaka,pool_beach,positive
Yelken Hotel Akyaka,breakfast_quality,positive
Yelken Hotel Akyaka,cleanliness,positive
Yelken Hotel Akyaka,room_facilities,positive
Yelken Hotel Akyaka,pool_beach,positive
Yelken Hotel Akyaka,breakfast_quality,positive
Yelken Hotel Akyaka,cleanliness,positive
Yelken Hotel Akyaka,room_facilities,positive
Moğla Taşhan otel,pool_beach,neutral
Moğla Taşhan otel,breakfast_quality,positive
Moğla Taşhan otel,cleanliness,negative
Moğla Taşhan otel,room_facilities,negative
Moğla Taşhan otel,pool_beach,positive
Moğla Taşhan otel,breakfast_quality,positive
Moğla Taşhan otel,cleanliness,positive
Moğla Taşhan otel,room_facilities,positive
Moğla Taşhan otel,pool_beach,negative
Moğla Taşhan otel,breakfast_quality,negative
Moğla Taşhan otel,cleanliness,positive
Moğla Taşhan otel,room_facilities,positive
Moğla Taşhan otel,pool_beach,negative
Moğla Taşhan otel,breakfast_quality,negative
Moğla Taşhan otel,cleanliness,positive
Moğla Taşhan otel,room_facilities,positive
Moğla Taşhan otel,pool_beach,positive
Moğla Taşhan otel,breakfast_quality,positive
Moğla Taşhan otel,cleanliness,positive
Moğla Taşhan otel,room_facilities,positive
Moğla Taşhan otel,pool_beach,positive
Moğla Taşhan otel,breakfast_quality,positive
Moğla Taşhan otel,cleanliness,positive
Moğla Taşhan otel,room_facilities,positive
Moğla Taşhan otel,pool_beach,negative
Moğla Taşhan otel,breakfast_quality,negative
Moğla Taşhan otel,cleanliness,negative
Moğla Taşhan otel,room_facilities,neutral
Moğla Taşhan otel,pool_beach,positive
Moğla Taşhan otel,breakfast_quality,positive
Moğla Taşhan otel,cleanliness,positive
Moğla Taşhan otel,room_facilities,positive
Moğla Taşhan otel,pool_beach,positive
Moğla Taşhan otel,breakfast_quality,positive
Moğla Taşhan otel,cleanliness,positive
Moğla Taşhan otel,room_facilities,positive
Moğla Taşhan otel,pool_beach,positive
Moğla Taşhan otel,breakfast_quality,positive
Moğla Taşhan otel,cleanliness,positive
Moğla Taşhan otel,room_facilities,positive
Koparan Apart,pool_beach,positive
Koparan Apart,breakfast_quality,positive
Koparan Apart,cleanliness,positive
Koparan Apart,room_facilities,positive
Koparan Apart,pool_beach,negative
Koparan Apart,breakfast_quality,negative
Koparan Apart,cleanliness,negative
Koparan Apart,room_facilities,negative
Koparan Apart,pool_beach,positive
Koparan Apart,breakfast_quality,positive
Koparan Apart,cleanliness,positive
Koparan Apart,room_facilities,positive
Koparan Apart,pool_beach,negative
Koparan Apart,breakfast_quality,negative
Koparan Apart,cleanliness,negative
Koparan Apart,room_facilities,negative
Koparan Apart,pool_beach,negative
Koparan Apart,breakfast_quality,negative
Koparan Apart,cleanliness,negative
Koparan Apart,room_facilities,negative
Koparan Apart,pool_beach,negative
Koparan Apart,breakfast_quality,negative
Koparan Apart,cleanliness,negative
Koparan Apart,room_facilities,negative
Koparan Apart,pool_beach,positive
Koparan Apart,breakfast_quality,positive
Koparan Apart,cleanliness,positive
Koparan Apart,room_facilities,positive
Koparan Apart,pool_beach,positive
Koparan Apart,breakfast_quality,positive
Koparan Apart,cleanliness,positive
Koparan Apart,room_facilities,positive
Koparan Apart,pool_beach,positive
Koparan Apart,breakfast_quality,positive
Koparan Apart,cleanliness,positive
Koparan Apart,room_facilities,positive
Koparan Apart,pool_beach,positive
Koparan Apart,breakfast_quality,positive
Koparan Apart,cleanliness,positive
Koparan Apart,room_facilities,positive
portofino apart,pool_beach,negative
portofino apart,breakfast_quality,negative
portofino apart,cleanliness,negative
portofino apart,room_facilities,negative
portofino apart,pool_beach,negative
portofino apart,breakfast_quality,negative
portofino apart,cleanliness,negative
portofino apart,room_facilities,negative
portofino apart,pool_beach,positive
portofino apart,breakfast_quality,positive
portofino apart,cleanliness,positive
portofino apart,room_facilities,positive
portofino apart,pool_beach,negative
portofino apart,breakfast_quality,negative
portofino apart,cleanliness,negative
portofino apart,room_facilities,neutral
portofino apart,pool_beach,negative
portofino apart,breakfast_quality,negative
portofino apart,cleanliness,negative
portofino apart,room_facilities,neutral
portofino apart,pool_beach,negative
portofino apart,breakfast_quality,negative
portofino apart,cleanliness,negative
portofino apart,room_facilities,negative
portofino apart,pool_beach,positive
portofino apart,breakfast_quality,positive
portofino apart,cleanliness,positive
portofino apart,room_facilities,positive
portofino apart,pool_beach,positive
portofino apart,breakfast_quality,positive
portofino apart,cleanliness,positive
portofino apart,room_facilities,positive
portofino apart,pool_beach,positive
portofino apart,breakfast_quality,positive
portofino apart,cleanliness,positive
portofino apart,room_facilities,positive
portofino apart,pool_beach,negative
portofino apart,breakfast_quality,negative
portofino apart,cleanliness,negative
portofino apart,room_facilities,negative
Egehan Otel,pool_beach,positive
Egehan Otel,breakfast_quality,positive
Egehan Otel,cleanliness,positive
Egehan Otel,room_facilities,positive
Egehan Otel,pool_beach,positive
Egehan Otel,breakfast_quality,positive
Egehan Otel,cleanliness,positive
Egehan Otel,room_facilities,positive
Egehan Otel,pool_beach,positive
Egehan Otel,breakfast_quality,positive
Egehan Otel,cleanliness,positive
Egehan Otel,room_facilities,positive
Egehan Otel,pool_beach,positive
Egehan Otel,breakfast_quality,positive
Egehan Otel,cleanliness,positive
Egehan Otel,room_facilities,positive
Egehan Otel,pool_beach,neutral
Egehan Otel,breakfast_quality,neutral
Egehan Otel,cleanliness,neutral
Egehan Otel,room_facilities,positive
Egehan Otel,pool_beach,negative
Egehan Otel,breakfast_quality,negative
Egehan Otel,cleanliness,negative
Egehan Otel,room_facilities,negative
Egehan Otel,pool_beach,positive
Egehan Otel,breakfast_quality,positive
Egehan Otel,cleanliness,positive
Egehan Otel,room_facilities,positive
Egehan Otel,pool_beach,negative
Egehan Otel,breakfast_quality,negative
Egehan Otel,cleanliness,negative
Egehan Otel,room_facilities,negative
Egehan Otel,pool_beach,positive
Egehan Otel,breakfast_quality,positive
Egehan Otel,cleanliness,positive
Egehan Otel,room_facilities,positive
Egehan Otel,pool_beach,positive
Egehan Otel,breakfast_quality,positive
Egehan Otel,cleanliness,positive
Egehan Otel,room_facilities,positive
Padok Premium Hotel & Stables,pool_beach,positive
Padok Premium Hotel & Stables,breakfast_quality,positive
Padok Premium Hotel & Stables,cleanliness,positive
Padok Premium Hotel & Stables,room_facilities,positive
Padok Premium Hotel & Stables,pool_beach,neutral
Padok Premium Hotel & Stables,breakfast_quality,neutral
Padok Premium Hotel & Stables,cleanliness,positive
Padok Premium Hotel & Stables,room_facilities,neutral
Padok Premium Hotel & Stables,pool_beach,positive
Padok Premium Hotel & Stables,breakfast_quality,neutral
Padok Premium Hotel & Stables,cleanliness,positive
Padok Premium Hotel & Stables,room_facilities,neutral
Padok Premium Hotel & Stables,pool_beach,positive
Padok Premium Hotel & Stables,breakfast_quality,positive
Padok Premium Hotel & Stables,cleanliness,positive
Padok Premium Hotel & Stables,room_facilities,positive
Padok Premium Hotel & Stables,pool_beach,negative
Padok Premium Hotel & Stables,breakfast_quality,negative
Padok Premium Hotel & Stables,cleanliness,negative
Padok Premium Hotel & Stables,room_facilities,negative
Padok Premium Hotel & Stables,pool_beach,negative
Padok Premium Hotel & Stables,breakfast_quality,negative
Padok Premium Hotel & Stables,cleanliness,negative
Padok Premium Hotel & Stables,room_facilities,negative
Padok Premium Hotel & Stables,pool_beach,positive
Padok Premium Hotel & Stables,breakfast_quality,positive
Padok Premium Hotel & Stables,cleanliness,positive
Padok Premium Hotel & Stables,room_facilities,positive
Padok Premium Hotel & Stables,pool_beach,positive
Padok Premium Hotel & Stables,breakfast_quality,positive
Padok Premium Hotel & Stables,cleanliness,positive
Padok Premium Hotel & Stables,room_facilities,positive
Padok Premium Hotel & Stables,pool_beach,positive
Padok Premium Hotel & Stables,breakfast_quality,positive
Padok Premium Hotel & Stables,cleanliness,positive
Padok Premium Hotel & Stables,room_facilities,positive
Padok Premium Hotel & Stables,pool_beach,positive
Padok Premium Hotel & Stables,breakfast_quality,positive
Padok Premium Hotel & Stables,cleanliness,positive
Padok Premium Hotel & Stables,room_facilities,positive
ÇALCALAR OTEL,pool_beach,positive
